Date,Temperature,Uncertainty,State,Country
4/1/1965,28.4,0.258,Tamil Nadu,India
5/1/1965,29.36,0.389,Tamil Nadu,India
6/1/1965,28.47,0.592,Tamil Nadu,India
7/1/1965,27.65,0.382,Tamil Nadu,India
8/1/1965,27.15,0.278,Tamil Nadu,India
9/1/1965,27.46,0.251,Tamil Nadu,India
10/1/1965,26.67,0.453,Tamil Nadu,India
11/1/1965,25.55,0.296,Tamil Nadu,India
12/1/1965,24.46,0.336,Tamil Nadu,India
1/1/1966,24.94,0.324,Tamil Nadu,India
2/1/1966,26.36,0.194,Tamil Nadu,India
3/1/1966,28.27,0.236,Tamil Nadu,India
4/1/1966,29.26,0.293,Tamil Nadu,India
5/1/1966,30.03,0.213,Tamil Nadu,India
6/1/1966,28.27,0.353,Tamil Nadu,India
7/1/1966,27.54,0.509,Tamil Nadu,India
8/1/1966,27.83,0.422,Tamil Nadu,India
9/1/1966,27.1,0.316,Tamil Nadu,India
10/1/1966,26.02,0.227,Tamil Nadu,India
11/1/1966,25.56,0.218,Tamil Nadu,India
12/1/1966,24.4,0.13,Tamil Nadu,India
1/1/1967,24.3,0.161,Tamil Nadu,India
2/1/1967,25.39,0.587,Tamil Nadu,India
3/1/1967,27.44,0.387,Tamil Nadu,India
4/1/1967,29.35,0.287,Tamil Nadu,India
5/1/1967,29.69,0.448,Tamil Nadu,India
6/1/1967,28.27,0.401,Tamil Nadu,India
7/1/1967,27.3,0.285,Tamil Nadu,India
8/1/1967,27.11,0.463,Tamil Nadu,India
9/1/1967,27.13,0.278,Tamil Nadu,India
10/1/1967,25.78,0.245,Tamil Nadu,India
11/1/1967,24.59,0.435,Tamil Nadu,India
12/1/1967,24.34,0.296,Tamil Nadu,India
1/1/1968,24.1,0.322,Tamil Nadu,India
2/1/1968,25.69,0.127,Tamil Nadu,India
3/1/1968,27.46,0.373,Tamil Nadu,India
4/1/1968,28.36,0.305,Tamil Nadu,India
5/1/1968,29.52,0.354,Tamil Nadu,India
6/1/1968,28.48,0.275,Tamil Nadu,India
7/1/1968,27.23,0.406,Tamil Nadu,India
8/1/1968,27.74,0.342,Tamil Nadu,India
9/1/1968,27.13,0.314,Tamil Nadu,India
10/1/1968,26.5,0.283,Tamil Nadu,India
11/1/1968,25.15,0.119,Tamil Nadu,India
12/1/1968,24.28,0.25,Tamil Nadu,India
1/1/1969,24.38,0.224,Tamil Nadu,India
2/1/1969,26.06,0.456,Tamil Nadu,India
3/1/1969,28.6,0.387,Tamil Nadu,India
4/1/1969,29.59,0.337,Tamil Nadu,India
5/1/1969,29.73,0.22,Tamil Nadu,India
6/1/1969,28.87,0.247,Tamil Nadu,India
7/1/1969,27.63,0.163,Tamil Nadu,India
8/1/1969,27.46,0.544,Tamil Nadu,India
9/1/1969,27.44,0.564,Tamil Nadu,India
10/1/1969,26.14,0.161,Tamil Nadu,India
11/1/1969,25.51,0.292,Tamil Nadu,India
12/1/1969,24.3,0.221,Tamil Nadu,India
1/1/1970,24.72,0.127,Tamil Nadu,India
2/1/1970,26.08,0.318,Tamil Nadu,India
3/1/1970,28.15,0.316,Tamil Nadu,India
4/1/1970,29.09,0.363,Tamil Nadu,India
5/1/1970,29.56,0.216,Tamil Nadu,India
6/1/1970,28.31,0.243,Tamil Nadu,India
7/1/1970,27.56,0.2,Tamil Nadu,India
8/1/1970,26.99,0.229,Tamil Nadu,India
9/1/1970,27.09,0.205,Tamil Nadu,India
10/1/1970,26.11,0.139,Tamil Nadu,India
11/1/1970,25.02,0.198,Tamil Nadu,India
12/1/1970,23.56,0.514,Tamil Nadu,India
1/1/1971,24.45,0.394,Tamil Nadu,India
2/1/1971,25.62,0.316,Tamil Nadu,India
3/1/1971,27.37,0.348,Tamil Nadu,India
4/1/1971,28.89,0.17,Tamil Nadu,India
5/1/1971,29.25,0.152,Tamil Nadu,India
6/1/1971,27.5,0.188,Tamil Nadu,India
7/1/1971,27.36,0.266,Tamil Nadu,India
8/1/1971,27.02,0.244,Tamil Nadu,India
9/1/1971,27.1,0.211,Tamil Nadu,India
10/1/1971,25.96,0.306,Tamil Nadu,India
11/1/1971,24.62,0.318,Tamil Nadu,India
12/1/1971,23.41,0.534,Tamil Nadu,India
1/1/1972,23.63,0.577,Tamil Nadu,India
2/1/1972,25.43,0.393,Tamil Nadu,India
3/1/1972,27.23,0.383,Tamil Nadu,India
4/1/1972,29.27,0.352,Tamil Nadu,India
5/1/1972,28.84,0.252,Tamil Nadu,India
6/1/1972,29.23,0.336,Tamil Nadu,India
7/1/1972,27.97,0.268,Tamil Nadu,India
8/1/1972,27.8,0.49,Tamil Nadu,India
9/1/1972,27.78,0.496,Tamil Nadu,India
10/1/1972,26.34,0.381,Tamil Nadu,India
11/1/1972,25.57,0.128,Tamil Nadu,India
12/1/1972,24.89,0.227,Tamil Nadu,India
1/1/1973,25.01,0.477,Tamil Nadu,India
2/1/1973,26.71,0.185,Tamil Nadu,India
3/1/1973,28.36,0.375,Tamil Nadu,India
4/1/1973,29.99,0.212,Tamil Nadu,India
5/1/1973,30.28,0.339,Tamil Nadu,India
6/1/1973,28.65,0.133,Tamil Nadu,India
7/1/1973,28.02,0.269,Tamil Nadu,India
8/1/1973,26.98,0.167,Tamil Nadu,India
9/1/1973,27.4,0.065,Tamil Nadu,India
10/1/1973,26.34,0.27,Tamil Nadu,India
11/1/1973,25.24,0.136,Tamil Nadu,India
12/1/1973,23.82,0.237,Tamil Nadu,India
1/1/1974,23.75,0.265,Tamil Nadu,India
2/1/1974,25.41,0.36,Tamil Nadu,India
3/1/1974,27.83,0.283,Tamil Nadu,India
4/1/1974,29.31,0.219,Tamil Nadu,India
5/1/1974,29.07,0.324,Tamil Nadu,India
6/1/1974,28.54,0.364,Tamil Nadu,India
7/1/1974,27.34,0.316,Tamil Nadu,India
8/1/1974,27.33,0.173,Tamil Nadu,India
9/1/1974,26.75,0.252,Tamil Nadu,India
10/1/1974,26.18,0.251,Tamil Nadu,India
11/1/1974,25.38,0.519,Tamil Nadu,India
12/1/1974,24.11,0.33,Tamil Nadu,India
1/1/1975,24.07,0.368,Tamil Nadu,India
2/1/1975,26.36,0.365,Tamil Nadu,India
3/1/1975,27.84,0.285,Tamil Nadu,India
4/1/1975,29.36,0.292,Tamil Nadu,India
5/1/1975,29.62,0.193,Tamil Nadu,India
6/1/1975,28.12,0.319,Tamil Nadu,India
7/1/1975,27.1,0.453,Tamil Nadu,India
8/1/1975,27.19,0.413,Tamil Nadu,India
9/1/1975,26.68,0.403,Tamil Nadu,India
10/1/1975,26.04,0.448,Tamil Nadu,India
11/1/1975,24.83,0.34,Tamil Nadu,India
12/1/1975,23.59,0.343,Tamil Nadu,India
1/1/1976,23.48,0.328,Tamil Nadu,India
2/1/1976,25.1,0.251,Tamil Nadu,India
3/1/1976,27.48,0.176,Tamil Nadu,India
4/1/1976,28.81,0.187,Tamil Nadu,India
5/1/1976,29.89,0.267,Tamil Nadu,India
6/1/1976,28.82,0.365,Tamil Nadu,India
7/1/1976,27.72,0.318,Tamil Nadu,India
8/1/1976,27.11,0.238,Tamil Nadu,India
9/1/1976,27.45,0.349,Tamil Nadu,India
10/1/1976,26.66,0.151,Tamil Nadu,India
11/1/1976,25.59,0.187,Tamil Nadu,India
12/1/1976,24.53,0.337,Tamil Nadu,India
1/1/1977,24.43,0.169,Tamil Nadu,India
2/1/1977,25.97,0.32,Tamil Nadu,India
3/1/1977,27.89,0.265,Tamil Nadu,India
4/1/1977,29.24,0.097,Tamil Nadu,India
5/1/1977,28.94,0.314,Tamil Nadu,India
6/1/1977,28.67,0.203,Tamil Nadu,India
7/1/1977,27.77,0.175,Tamil Nadu,India
8/1/1977,27.43,0.382,Tamil Nadu,India
9/1/1977,27.68,0.178,Tamil Nadu,India
10/1/1977,25.88,0.315,Tamil Nadu,India
11/1/1977,25.58,0.141,Tamil Nadu,India
12/1/1977,24.46,0.318,Tamil Nadu,India
1/1/1978,24.63,0.255,Tamil Nadu,India
2/1/1978,26.11,0.215,Tamil Nadu,India
3/1/1978,27.85,0.273,Tamil Nadu,India
4/1/1978,29.34,0.267,Tamil Nadu,India
5/1/1978,29.66,0.144,Tamil Nadu,India
6/1/1978,28,0.218,Tamil Nadu,India
7/1/1978,27.28,0.248,Tamil Nadu,India
8/1/1978,27.09,0.22,Tamil Nadu,India
9/1/1978,27.1,0.193,Tamil Nadu,India
10/1/1978,26.55,0.172,Tamil Nadu,India
11/1/1978,25.46,0.248,Tamil Nadu,India
12/1/1978,24.43,0.225,Tamil Nadu,India
1/1/1979,24.88,0.164,Tamil Nadu,India
2/1/1979,26.64,0.284,Tamil Nadu,India
3/1/1979,27.95,0.329,Tamil Nadu,India
4/1/1979,29.67,0.247,Tamil Nadu,India
5/1/1979,29.85,0.284,Tamil Nadu,India
6/1/1979,28.96,0.178,Tamil Nadu,India
7/1/1979,27.78,0.284,Tamil Nadu,India
8/1/1979,27.66,0.398,Tamil Nadu,India
9/1/1979,26.85,0.268,Tamil Nadu,India
10/1/1979,26.5,0.175,Tamil Nadu,India
11/1/1979,25.3,0.244,Tamil Nadu,India
12/1/1979,24.9,0.252,Tamil Nadu,India
1/1/1980,24.67,0.261,Tamil Nadu,India
2/1/1980,26.02,0.171,Tamil Nadu,India
3/1/1980,28.04,0.245,Tamil Nadu,India
4/1/1980,29.51,0.24,Tamil Nadu,India
5/1/1980,30.49,0.224,Tamil Nadu,India
6/1/1980,28.72,0.384,Tamil Nadu,India
7/1/1980,27.99,0.195,Tamil Nadu,India
8/1/1980,27.51,0.192,Tamil Nadu,India
9/1/1980,27.77,0.292,Tamil Nadu,India
10/1/1980,26.62,0.176,Tamil Nadu,India
11/1/1980,25.64,0.239,Tamil Nadu,India
12/1/1980,24.89,0.373,Tamil Nadu,India
1/1/1981,24.6,0.568,Tamil Nadu,India
2/1/1981,25.88,0.302,Tamil Nadu,India
3/1/1981,28.08,0.19,Tamil Nadu,India
4/1/1981,29.65,0.256,Tamil Nadu,India
5/1/1981,29.78,0.16,Tamil Nadu,India
6/1/1981,28.22,0.233,Tamil Nadu,India
7/1/1981,27.83,0.206,Tamil Nadu,India
8/1/1981,27.28,0.265,Tamil Nadu,India
9/1/1981,26.77,0.168,Tamil Nadu,India
10/1/1981,26.29,0.18,Tamil Nadu,India
11/1/1981,25.24,0.186,Tamil Nadu,India
12/1/1981,23.97,0.269,Tamil Nadu,India
1/1/1982,24.29,0.196,Tamil Nadu,India
2/1/1982,25.84,0.217,Tamil Nadu,India
3/1/1982,28.08,0.198,Tamil Nadu,India
4/1/1982,29.5,0.205,Tamil Nadu,India
5/1/1982,29.75,0.308,Tamil Nadu,India
6/1/1982,28.75,0.326,Tamil Nadu,India
7/1/1982,27.99,0.259,Tamil Nadu,India
8/1/1982,28.01,0.347,Tamil Nadu,India
9/1/1982,27.61,0.278,Tamil Nadu,India
10/1/1982,26.84,0.294,Tamil Nadu,India
11/1/1982,25.62,0.234,Tamil Nadu,India
12/1/1982,24.35,0.179,Tamil Nadu,India
1/1/1983,24.5,0.146,Tamil Nadu,India
2/1/1983,27.03,0.524,Tamil Nadu,India
3/1/1983,28.77,0.4,Tamil Nadu,India
4/1/1983,30.03,0.463,Tamil Nadu,India
5/1/1983,30.53,0.223,Tamil Nadu,India
6/1/1983,29.45,0.354,Tamil Nadu,India
7/1/1983,28.43,0.3,Tamil Nadu,India
8/1/1983,27.61,0.239,Tamil Nadu,India
9/1/1983,26.93,0.252,Tamil Nadu,India
10/1/1983,26.66,0.208,Tamil Nadu,India
11/1/1983,25.38,0.199,Tamil Nadu,India
12/1/1983,24.42,0.246,Tamil Nadu,India
1/1/1984,24.63,0.211,Tamil Nadu,India
2/1/1984,25.43,0.382,Tamil Nadu,India
3/1/1984,27.19,0.331,Tamil Nadu,India
4/1/1984,28.73,0.225,Tamil Nadu,India
5/1/1984,30.35,0.24,Tamil Nadu,India
6/1/1984,28.45,0.294,Tamil Nadu,India
7/1/1984,27.06,0.406,Tamil Nadu,India
8/1/1984,27.67,0.237,Tamil Nadu,India
9/1/1984,27.04,0.281,Tamil Nadu,India
10/1/1984,26.13,0.286,Tamil Nadu,India
11/1/1984,25.25,0.193,Tamil Nadu,India
12/1/1984,24.36,0.147,Tamil Nadu,India
1/1/1985,24.72,0.093,Tamil Nadu,India
2/1/1985,26.18,0.182,Tamil Nadu,India
3/1/1985,28.35,0.289,Tamil Nadu,India
4/1/1985,29.78,0.372,Tamil Nadu,India
5/1/1985,30.19,0.237,Tamil Nadu,India
6/1/1985,27.88,0.269,Tamil Nadu,India
7/1/1985,27.29,0.346,Tamil Nadu,India
8/1/1985,27.38,0.345,Tamil Nadu,India
9/1/1985,27.38,0.357,Tamil Nadu,India
10/1/1985,26.45,0.277,Tamil Nadu,India
11/1/1985,24.84,0.204,Tamil Nadu,India
12/1/1985,24.68,0.378,Tamil Nadu,India
1/1/1986,24.22,0.291,Tamil Nadu,India
2/1/1986,25.7,0.312,Tamil Nadu,India
3/1/1986,27.9,0.263,Tamil Nadu,India
4/1/1986,29.67,0.281,Tamil Nadu,India
5/1/1986,30.23,0.281,Tamil Nadu,India
6/1/1986,28.92,0.313,Tamil Nadu,India
7/1/1986,28.31,0.284,Tamil Nadu,India
8/1/1986,27.34,0.271,Tamil Nadu,India
9/1/1986,27.65,0.235,Tamil Nadu,India
10/1/1986,26.67,0.298,Tamil Nadu,India
11/1/1986,25.48,0.394,Tamil Nadu,India
12/1/1986,25,0.39,Tamil Nadu,India
1/1/1987,24.88,0.389,Tamil Nadu,India
2/1/1987,25.62,0.293,Tamil Nadu,India
3/1/1987,27.9,0.254,Tamil Nadu,India
4/1/1987,29.87,0.224,Tamil Nadu,India
5/1/1987,30.09,0.387,Tamil Nadu,India
6/1/1987,29.28,0.328,Tamil Nadu,India
7/1/1987,28.9,0.401,Tamil Nadu,India
8/1/1987,28.22,0.311,Tamil Nadu,India
9/1/1987,28.37,0.364,Tamil Nadu,India
10/1/1987,26.9,0.236,Tamil Nadu,India
11/1/1987,26.17,0.291,Tamil Nadu,India
12/1/1987,25.05,0.265,Tamil Nadu,India
1/1/1988,24.88,0.429,Tamil Nadu,India
2/1/1988,26.86,0.221,Tamil Nadu,India
3/1/1988,28.97,0.095,Tamil Nadu,India
4/1/1988,29.06,0.164,Tamil Nadu,India
5/1/1988,30.61,0.263,Tamil Nadu,India
6/1/1988,28.85,0.273,Tamil Nadu,India
7/1/1988,27.71,0.188,Tamil Nadu,India
8/1/1988,27.41,0.316,Tamil Nadu,India
9/1/1988,27.09,0.404,Tamil Nadu,India
10/1/1988,27.04,0.273,Tamil Nadu,India
11/1/1988,25.13,0.205,Tamil Nadu,India
12/1/1988,24.64,0.309,Tamil Nadu,India
1/1/1989,24.47,0.315,Tamil Nadu,India
2/1/1989,25.4,0.378,Tamil Nadu,India
3/1/1989,27.4,0.24,Tamil Nadu,India
4/1/1989,29.44,0.212,Tamil Nadu,India
5/1/1989,30.08,0.261,Tamil Nadu,India
6/1/1989,28.43,0.399,Tamil Nadu,India
7/1/1989,27.21,0.212,Tamil Nadu,India
8/1/1989,27.7,0.425,Tamil Nadu,India
9/1/1989,27.15,0.239,Tamil Nadu,India
10/1/1989,26.86,0.185,Tamil Nadu,India
11/1/1989,25.42,0.216,Tamil Nadu,India
12/1/1989,24.56,0.158,Tamil Nadu,India
1/1/1990,24.29,0.185,Tamil Nadu,India
2/1/1990,26.64,0.249,Tamil Nadu,India
3/1/1990,28.57,0.206,Tamil Nadu,India
4/1/1990,29.93,0.238,Tamil Nadu,India
5/1/1990,28.91,0.326,Tamil Nadu,India
6/1/1990,28.58,0.341,Tamil Nadu,India
7/1/1990,27.48,0.296,Tamil Nadu,India
8/1/1990,27.33,0.385,Tamil Nadu,India
9/1/1990,27.44,0.267,Tamil Nadu,India
10/1/1990,26.45,0.222,Tamil Nadu,India
11/1/1990,25.58,0.26,Tamil Nadu,India
12/1/1990,24.83,0.299,Tamil Nadu,India
1/1/1991,25.16,0.231,Tamil Nadu,India
2/1/1991,26.22,0.148,Tamil Nadu,India
3/1/1991,28.71,0.235,Tamil Nadu,India
4/1/1991,29.68,0.235,Tamil Nadu,India
5/1/1991,30.74,0.465,Tamil Nadu,India
6/1/1991,28.08,0.231,Tamil Nadu,India
7/1/1991,27.8,0.434,Tamil Nadu,India
8/1/1991,27.46,0.237,Tamil Nadu,India
9/1/1991,27.86,0.234,Tamil Nadu,India
10/1/1991,26.38,0.161,Tamil Nadu,India
11/1/1991,25.28,0.233,Tamil Nadu,India
12/1/1991,24.34,0.196,Tamil Nadu,India
1/1/1992,23.96,0.37,Tamil Nadu,India
2/1/1992,26.09,0.149,Tamil Nadu,India
3/1/1992,27.49,0.483,Tamil Nadu,India
4/1/1992,29.63,0.362,Tamil Nadu,India
5/1/1992,29.68,0.191,Tamil Nadu,India
6/1/1992,28.8,0.264,Tamil Nadu,India
7/1/1992,27.67,0.176,Tamil Nadu,India
8/1/1992,27.45,0.533,Tamil Nadu,India
9/1/1992,27.34,0.409,Tamil Nadu,India
10/1/1992,26.46,0.187,Tamil Nadu,India
11/1/1992,25.45,0.353,Tamil Nadu,India
12/1/1992,23.88,0.533,Tamil Nadu,India
1/1/1993,24.08,0.214,Tamil Nadu,India
2/1/1993,25.69,0.233,Tamil Nadu,India
3/1/1993,27.96,0.286,Tamil Nadu,India
4/1/1993,29.4,0.323,Tamil Nadu,India
5/1/1993,30.13,0.483,Tamil Nadu,India
6/1/1993,28.71,0.274,Tamil Nadu,India
7/1/1993,27.75,0.285,Tamil Nadu,India
8/1/1993,27.81,0.251,Tamil Nadu,India
9/1/1993,27.42,0.14,Tamil Nadu,India
10/1/1993,26.12,0.168,Tamil Nadu,India
11/1/1993,25.06,0.275,Tamil Nadu,India
12/1/1993,24.05,0.274,Tamil Nadu,India
1/1/1994,24.61,0.31,Tamil Nadu,India
2/1/1994,26.02,0.256,Tamil Nadu,India
3/1/1994,27.97,0.246,Tamil Nadu,India
4/1/1994,28.92,0.328,Tamil Nadu,India
5/1/1994,30.12,0.355,Tamil Nadu,India
6/1/1994,28.61,0.216,Tamil Nadu,India
7/1/1994,27.49,0.24,Tamil Nadu,India
8/1/1994,27.83,0.302,Tamil Nadu,India
9/1/1994,27.77,0.335,Tamil Nadu,India
10/1/1994,26.42,0.158,Tamil Nadu,India
11/1/1994,24.95,0.317,Tamil Nadu,India
12/1/1994,24.25,0.365,Tamil Nadu,India
1/1/1995,24.59,0.16,Tamil Nadu,India
2/1/1995,26.29,0.267,Tamil Nadu,India
3/1/1995,28.01,0.201,Tamil Nadu,India
4/1/1995,29.26,0.177,Tamil Nadu,India
5/1/1995,29.06,0.145,Tamil Nadu,India
6/1/1995,29.14,0.246,Tamil Nadu,India
7/1/1995,27.61,0.388,Tamil Nadu,India
8/1/1995,27.58,0.255,Tamil Nadu,India
9/1/1995,27.62,0.282,Tamil Nadu,India
10/1/1995,26.74,0.137,Tamil Nadu,India
11/1/1995,25.97,0.254,Tamil Nadu,India
12/1/1995,24.54,0.204,Tamil Nadu,India
1/1/1996,24.87,0.299,Tamil Nadu,India
2/1/1996,26.17,0.288,Tamil Nadu,India
3/1/1996,28.13,0.221,Tamil Nadu,India
4/1/1996,29.14,0.144,Tamil Nadu,India
5/1/1996,30.52,0.329,Tamil Nadu,India
6/1/1996,28.32,0.32,Tamil Nadu,India
7/1/1996,27.7,0.226,Tamil Nadu,India
8/1/1996,27.43,0.089,Tamil Nadu,India
9/1/1996,27.05,0.24,Tamil Nadu,India
10/1/1996,26.4,0.277,Tamil Nadu,India
11/1/1996,25.79,0.207,Tamil Nadu,India
12/1/1996,24.04,0.193,Tamil Nadu,India
1/1/1997,24.59,0.203,Tamil Nadu,India
2/1/1997,25.86,0.182,Tamil Nadu,India
3/1/1997,28.16,0.464,Tamil Nadu,India
4/1/1997,28.75,0.189,Tamil Nadu,India
5/1/1997,30.03,0.247,Tamil Nadu,India
6/1/1997,29.42,0.382,Tamil Nadu,India
7/1/1997,28.36,0.378,Tamil Nadu,India
8/1/1997,28.12,0.313,Tamil Nadu,India
9/1/1997,27.72,0.183,Tamil Nadu,India
10/1/1997,26.78,0.215,Tamil Nadu,India
11/1/1997,25.95,0.25,Tamil Nadu,India
12/1/1997,25.76,0.217,Tamil Nadu,India
1/1/1998,26,0.187,Tamil Nadu,India
2/1/1998,27.31,0.197,Tamil Nadu,India
3/1/1998,29.04,0.255,Tamil Nadu,India
4/1/1998,30.53,0.31,Tamil Nadu,India
5/1/1998,30.7,0.237,Tamil Nadu,India
6/1/1998,29.78,0.334,Tamil Nadu,India
7/1/1998,28.19,0.126,Tamil Nadu,India
8/1/1998,27.83,0.371,Tamil Nadu,India
9/1/1998,27.4,0.219,Tamil Nadu,India
10/1/1998,26.6,0.235,Tamil Nadu,India
11/1/1998,25.99,0.152,Tamil Nadu,India
12/1/1998,24.53,0.246,Tamil Nadu,India
1/1/1999,24.49,0.177,Tamil Nadu,India
2/1/1999,26.31,0.299,Tamil Nadu,India
3/1/1999,28.59,0.23,Tamil Nadu,India
4/1/1999,29.11,0.334,Tamil Nadu,India
5/1/1999,28.72,0.299,Tamil Nadu,India
6/1/1999,28.25,0.242,Tamil Nadu,India
7/1/1999,27.86,0.223,Tamil Nadu,India
8/1/1999,27.71,0.218,Tamil Nadu,India
9/1/1999,27.97,0.324,Tamil Nadu,India
10/1/1999,26.26,0.284,Tamil Nadu,India
11/1/1999,25.61,0.27,Tamil Nadu,India
12/1/1999,24.36,0.191,Tamil Nadu,India
1/1/2000,24.88,0.148,Tamil Nadu,India
2/1/2000,26.41,0.258,Tamil Nadu,India
3/1/2000,27.86,0.189,Tamil Nadu,India
4/1/2000,29.56,0.257,Tamil Nadu,India
5/1/2000,30.03,0.434,Tamil Nadu,India
6/1/2000,28.09,0.288,Tamil Nadu,India
7/1/2000,27.87,0.42,Tamil Nadu,India
8/1/2000,27.01,0.352,Tamil Nadu,India
9/1/2000,27.37,0.267,Tamil Nadu,India
10/1/2000,26.49,0.204,Tamil Nadu,India
11/1/2000,25.83,0.187,Tamil Nadu,India
12/1/2000,24.31,0.38,Tamil Nadu,India
1/1/2001,24.81,0.328,Tamil Nadu,India
2/1/2001,26.61,0.256,Tamil Nadu,India
3/1/2001,28.47,0.241,Tamil Nadu,India
4/1/2001,28.69,0.401,Tamil Nadu,India
5/1/2001,30.26,0.248,Tamil Nadu,India
6/1/2001,28.42,0.278,Tamil Nadu,India
7/1/2001,28.13,0.237,Tamil Nadu,India
8/1/2001,27.69,0.267,Tamil Nadu,India
9/1/2001,27.71,0.207,Tamil Nadu,India
10/1/2001,26.54,0.195,Tamil Nadu,India
11/1/2001,25.93,0.254,Tamil Nadu,India
12/1/2001,24.59,0.185,Tamil Nadu,India
1/1/2002,25.13,0.256,Tamil Nadu,India
2/1/2002,25.96,0.399,Tamil Nadu,India
3/1/2002,28.38,0.334,Tamil Nadu,India
4/1/2002,29.84,0.246,Tamil Nadu,India
5/1/2002,30.1,0.274,Tamil Nadu,India
6/1/2002,28.77,0.212,Tamil Nadu,India
7/1/2002,28.71,0.357,Tamil Nadu,India
8/1/2002,27.88,0.349,Tamil Nadu,India
9/1/2002,28.24,0.326,Tamil Nadu,India
10/1/2002,26.83,0.209,Tamil Nadu,India
11/1/2002,25.65,0.238,Tamil Nadu,India
12/1/2002,24.59,0.232,Tamil Nadu,India
1/1/2003,24.9,0.188,Tamil Nadu,India
2/1/2003,26.88,0.242,Tamil Nadu,India
3/1/2003,28.28,0.319,Tamil Nadu,India
4/1/2003,29.58,0.36,Tamil Nadu,India
5/1/2003,30.5,0.427,Tamil Nadu,India
6/1/2003,29.68,0.522,Tamil Nadu,India
7/1/2003,28.13,0.442,Tamil Nadu,India
8/1/2003,27.79,0.422,Tamil Nadu,India
9/1/2003,28.21,0.311,Tamil Nadu,India
10/1/2003,26.88,0.326,Tamil Nadu,India
11/1/2003,25.58,0.35,Tamil Nadu,India
12/1/2003,24.82,0.144,Tamil Nadu,India
1/1/2004,25.03,0.235,Tamil Nadu,India
2/1/2004,26.03,0.235,Tamil Nadu,India
3/1/2004,28.44,0.235,Tamil Nadu,India
4/1/2004,29.84,0.34,Tamil Nadu,India
5/1/2004,28.17,0.227,Tamil Nadu,India
6/1/2004,28.31,0.261,Tamil Nadu,India
7/1/2004,27.8,0.248,Tamil Nadu,India
8/1/2004,28.15,0.361,Tamil Nadu,India
9/1/2004,27.02,0.175,Tamil Nadu,India
10/1/2004,26.24,0.385,Tamil Nadu,India
11/1/2004,25.32,0.266,Tamil Nadu,India
12/1/2004,24.66,0.201,Tamil Nadu,India
1/1/2005,25.29,0.231,Tamil Nadu,India
2/1/2005,26.54,0.2,Tamil Nadu,India
3/1/2005,28.62,0.334,Tamil Nadu,India
4/1/2005,28.78,0.255,Tamil Nadu,India
5/1/2005,30.03,0.228,Tamil Nadu,India
6/1/2005,29.07,0.239,Tamil Nadu,India
7/1/2005,28,0.255,Tamil Nadu,India
8/1/2005,28.12,0.191,Tamil Nadu,India
9/1/2005,27.48,0.254,Tamil Nadu,India
10/1/2005,26.51,0.248,Tamil Nadu,India
11/1/2005,24.79,0.304,Tamil Nadu,India
12/1/2005,24.53,0.169,Tamil Nadu,India
1/1/2006,24.58,0.232,Tamil Nadu,India
2/1/2006,25.69,0.31,Tamil Nadu,India
3/1/2006,28.11,0.357,Tamil Nadu,India
4/1/2006,29.54,0.361,Tamil Nadu,India
5/1/2006,29.46,0.222,Tamil Nadu,India
6/1/2006,28.63,0.301,Tamil Nadu,India
7/1/2006,28.39,0.37,Tamil Nadu,India
8/1/2006,28,0.117,Tamil Nadu,India
9/1/2006,27.48,0.294,Tamil Nadu,India
10/1/2006,26.55,0.253,Tamil Nadu,India
11/1/2006,25.72,0.149,Tamil Nadu,India
12/1/2006,24.87,0.193,Tamil Nadu,India
1/1/2007,25.04,0.179,Tamil Nadu,India
2/1/2007,26.19,0.226,Tamil Nadu,India
3/1/2007,28.27,0.189,Tamil Nadu,India
4/1/2007,29.34,0.307,Tamil Nadu,India
5/1/2007,30.44,0.433,Tamil Nadu,India
6/1/2007,28.45,0.238,Tamil Nadu,India
7/1/2007,27.83,0.287,Tamil Nadu,India
8/1/2007,27.47,0.305,Tamil Nadu,India
9/1/2007,27.42,0.409,Tamil Nadu,India
10/1/2007,26.77,0.236,Tamil Nadu,India
11/1/2007,25.63,0.178,Tamil Nadu,India
12/1/2007,24.65,0.235,Tamil Nadu,India
1/1/2008,24.85,0.262,Tamil Nadu,India
2/1/2008,26.42,0.195,Tamil Nadu,India
3/1/2008,26.91,0.361,Tamil Nadu,India
4/1/2008,28.87,0.188,Tamil Nadu,India
5/1/2008,30.03,0.291,Tamil Nadu,India
6/1/2008,28.61,0.322,Tamil Nadu,India
7/1/2008,27.97,0.208,Tamil Nadu,India
8/1/2008,27.52,0.165,Tamil Nadu,India
9/1/2008,27.62,0.25,Tamil Nadu,India
10/1/2008,26.65,0.192,Tamil Nadu,India
11/1/2008,25.83,0.271,Tamil Nadu,India
12/1/2008,24.88,0.274,Tamil Nadu,India
1/1/2009,24.73,0.272,Tamil Nadu,India
2/1/2009,26.38,0.312,Tamil Nadu,India
3/1/2009,28.15,0.254,Tamil Nadu,India
4/1/2009,29.56,0.238,Tamil Nadu,India
5/1/2009,29.92,0.221,Tamil Nadu,India
6/1/2009,29.16,0.322,Tamil Nadu,India
7/1/2009,28.27,0.352,Tamil Nadu,India
8/1/2009,28.13,0.219,Tamil Nadu,India
9/1/2009,27.94,0.343,Tamil Nadu,India
10/1/2009,27.46,0.226,Tamil Nadu,India
11/1/2009,25.92,0.302,Tamil Nadu,India
12/1/2009,25.05,0.315,Tamil Nadu,India
1/1/2010,25.26,0.33,Tamil Nadu,India
